product_name,brand,category,price,size,love_count,rating,reviews_count,category_1,category_2,category_3,size_oz,size_mL,size_g
Elite Mirror Palm Brush Mini,Artis,Makeup/Brushes & Applicators/Face Brushes,55.0,na,2844,4.3889,36,Makeup,Brushes & Applicators,Face Brushes,,,
Elite Collection Black Set,Artis,Makeup/Brushes & Applicators/Brush Sets,175.0,na,1148,3.75,4,Makeup,Brushes & Applicators,Brush Sets,,,
Elite Mirror Palm Brush,Artis,Makeup/Brushes & Applicators/Face Brushes,65.0,na,4631,4.4828,29,Makeup,Brushes & Applicators,Face Brushes,,,
Elite Mirror Oval 6 Brush,Artis,Makeup/Brushes & Applicators/Eye Brushes,60.0,na,4497,3.617,47,Makeup,Brushes & Applicators,Eye Brushes,,,
Elite Mirror Five Brush Set,Artis,Makeup/Brushes & Applicators/Brush Sets,170.0,na,4752,4.375,16,Makeup,Brushes & Applicators,Brush Sets,,,
Elite Mirror 3 Piece Brush Set,Artis,Makeup/Brushes & Applicators/Brush Sets,110.0,na,775,3.25,8,Makeup,Brushes & Applicators,Brush Sets,,,
Elite Mirror Oval 8 Brush,Artis,Makeup/Brushes & Applicators/Face Brushes,70.0,na,3232,4.1875,32,Makeup,Brushes & Applicators,Face Brushes,,,
Aerosol Brush Cleansing Foam,Artis,Makeup/Brushes & Applicators/Brush Cleaners,25.0,6 oz/ 170 g,1134,3.1429,7,Makeup,Brushes & Applicators,Brush Cleaners,6,,170
Premier Brush Cleansing Pad,Artis,Makeup/Brushes & Applicators/Brush Cleaners,55.0,"10.25"" x 1.5"" x 6""",2934,3.9286,14,Makeup,Brushes & Applicators,Brush Cleaners,,,
Diamond Lip Tease Lip Gloss,Artist Couture,Makeup/Lip/Lip Gloss,13.0,.20 oz / 5.9 ml,7073,3.1569,51,Makeup,Lip,Lip Gloss,.20,,
Diamond Glow Powder,Artist Couture,Makeup/Face/Highlighter,27.0,0.16 oz/ 4.5 g,47580,4.6074,270,Makeup,Face,Highlighter,0.16,,4.5
Uncensored Bronze Lip & Eye Set,Artist Couture,Makeup/Value & Gift Sets,23.0,na,2719,5.0,5,Makeup,Value & Gift Sets,no info,,,
Diamond Luxe Luminizer Pressed Highlighter,Artist Couture,Makeup/Face/Highlighter,27.0,0.35 oz/ 10 g,11132,3.8205,39,Makeup,Face,Highlighter,0.35,,10
Diamond Lights Finisher,Artist Couture,Makeup/Eye/Eyeshadow,25.0,0.12 oz/ 3.5 g,16048,4.6,65,Makeup,Eye,Eyeshadow,0.12,,3.5
Midnight Maven Eyeshadow Palette,Artist Couture,Makeup/Eye/Eye Palettes,29.0,8 x 0.04 oz/ 1 g,2919,4.9048,21,Makeup,Eye,Eye Palettes,,,
Plush Pout Lip Gloss,Artist Couture,Makeup/Lip/Lip Gloss,18.0,.22 oz/ 6.4 mL,3513,4.8667,15,Makeup,Lip,Lip Gloss,.22,6.4,
Clémentine California Cologne Absolue Pure Perfume,Atelier Cologne,Fragrance/Women/Perfume,78.0,3.3 oz/ 100 mL,17298,4.3369,374,Fragrance,Women,Perfume,3.3,100,
Vanille Insensée Cologne Absolue Pure Perfume ,Atelier Cologne,Fragrance/Women/Perfume,78.0,3.3 oz/ 100 mL,16290,4.2153,404,Fragrance,Women,Perfume,3.3,100,
Clementine California Maison de Parfum,Atelier Cologne,Fragrance/Value & Gift Sets/Perfume Gift Sets,78.0,na,2189,4.0,2,Fragrance,Value & Gift Sets,Perfume Gift Sets,,,
Orange Sanguine Cologne Absolue Pure Perfume ,Atelier Cologne,Fragrance/Women/Perfume,78.0,3.3 oz/ 100 mL,18331,4.123,496,Fragrance,Women,Perfume,3.3,100,
Clémentine California Cologne Pure Perfume Travel Spray,Atelier Cologne,Fragrance/Women/Rollerballs & Travel Size,28.0,0.34 oz/ 10 mL,10281,4.6209,153,Fragrance,Women,Rollerballs & Travel Size,0.34,10,
Vanille Insensée Cologne Absolue Per PerfumeTravel Spray,Atelier Cologne,Mini Size/Fragrance,28.0,0.34 oz/ 10 mL,9045,4.6386,83,Mini Size,Fragrance,no info,0.34,10,
Pacific Lime Cologne Absolue Pure Perfume,Atelier Cologne,Fragrance/Women/Perfume,28.0,3.4oz/100mL,3932,3.9062,96,Fragrance,Women,Perfume,,,
Clémentine California Dressed Up Set,Atelier Cologne,Fragrance/Value & Gift Sets/Perfume Gift Sets,135.0,na,442,4.0,1,Fragrance,Value & Gift Sets,Perfume Gift Sets,,,
Vanille Insensée Dressed Up Set,Atelier Cologne,Fragrance/Value & Gift Sets/Perfume Gift Sets,135.0,na,658,5.0,2,Fragrance,Value & Gift Sets,Perfume Gift Sets,,,
Collection Azur - Cèdre Atlas ,Atelier Cologne,Fragrance/Women/Perfume,135.0,3.3 oz/ 100 mL,4057,4.3556,90,Fragrance,Women,Perfume,3.3,100,
Bergamote Soleil Cologne Absolue,Atelier Cologne,Fragrance/Women/Perfume,135.0,3.3 oz/ 98 mL,3108,4.3065,62,Fragrance,Women,Perfume,3.3,98,
Pomélo Paradis Cologne Absolue Pure Perfume ,Atelier Cologne,Fragrance/Women/Perfume,135.0,3.3 oz/ 100 mL,5147,4.1852,81,Fragrance,Women,Perfume,3.3,100,
Florabotanica,BALENCIAGA,Fragrance/Women/Perfume,73.0,1.7 oz/ 50 mL,10295,4.5253,356,Fragrance,Women,Perfume,1.7,50,
Original Loose Powder Mineral Foundation Broad Spectrum SPF 15,bareMinerals,Makeup/Face/Foundation,31.0,0.28 oz,187197,4.6096,19464,Makeup,Face,Foundation,0.28,,
COMPLEXION RESCUE™ Tinted Moisturizer Broad Spectrum SPF 30,bareMinerals,Makeup/Face/BB & CC Cream,32.0, - for light neutral skin with peach undertones,136512,3.9787,3237,Makeup,Face,BB & CC Cream,,,
BAREPRO Performance Wear Powder Foundation,bareMinerals,Makeup/Face/Foundation,31.0, - for tan-dark cool skin with rosy undertones,42133,4.0862,754,Makeup,Face,Foundation,,,
Matte Loose Powder Mineral Foundation Broad Spectrum SPF 15,bareMinerals,Makeup/Face/Foundation,31.0,0.2 oz/ 6 g,74394,4.3824,7791,Makeup,Face,Foundation,0.2,,6
Mineral Veil Setting Powder ,bareMinerals,Makeup/Face/Setting Spray & Powder,24.0,0.3 oz/ 8.5 g,89177,4.5479,5822,Makeup,Face,Setting Spray & Powder,0.3,,8.5
BarePRO™ Performance Wear Liquid Foundation Broad Spectrum SPF 20,bareMinerals,Makeup/Face/Foundation,34.0, - for medium-tan cool skin with rosy undertones,48534,4.2683,2221,Makeup,Face,Foundation,,,
BAREPRO® 16-Hr Full Coverage Concealer,bareMinerals,Makeup/Face/Concealer,24.0,0.09 oz/ 2.5 g,18814,4.3509,2072,Makeup,Face,Concealer,0.09,,2.5
 BARESKIN® Complete Coverage Serum Concealer,bareMinerals,Makeup/Face/Concealer,22.0,0.20 oz,36492,4.142,866,Makeup,Face,Concealer,0.20,,
COMPLEXION RESCUE Hydrating Foundation Stick Broad Spectrum SPF 25,bareMinerals,Makeup/Face/Foundation,32.0,0.35 oz/ 10 g,19225,4.3209,1742,Makeup,Face,Foundation,0.35,,10
Nothing Beats the Original™ Complexion Kit,bareMinerals,Makeup/Face/Face Sets,34.0, - For medium skin with neutral undertones (with translucent Mineral Veil),14151,3.8947,38,Makeup,Face,Face Sets,,,
Blemish Rescue Skin-Clearing Loose Powder Foundation – For Acne Prone Skin,bareMinerals,Makeup/Face/Foundation,29.0,0.21 oz/ 6 g,14252,4.2982,1385,Makeup,Face,Foundation,0.21,,6
All-Over Face Color,bareMinerals,Makeup/Face/Setting Spray & Powder,22.0,0.05 oz/ 1.5 g,52532,4.588,3367,Makeup,Face,Setting Spray & Powder,0.05,,1.5
"Pro 1.25"" Rotating Curling Iron",Beachwaver,Hair/Hair Tools/Curling Irons,199.0,na,2555,3.9286,14,Hair,Hair Tools,Curling Irons,,,
COLLAGEN Inner Beauty Boost,The Beauty Chef,Skincare/Wellness/Beauty Supplements,25.0,16.9 oz/ 500 mL,11095,4.4128,109,Skincare,Wellness,Beauty Supplements,6.9,500,
GLOW ADVANCED Inner Beauty Powder,The Beauty Chef,Skincare/Wellness/Beauty Supplements,18.0,5.3 oz/ 150 g,7595,4.4872,78,Skincare,Wellness,Beauty Supplements,5.3,,150
HYDRATION Inner Beauty Boost,The Beauty Chef,Skincare/Wellness/Beauty Supplements,50.0,16.9 oz/ 500 mL,3408,4.7258,62,Skincare,Wellness,Beauty Supplements,6.9,500,
ANTIOXIDANT Inner Beauty Boost,The Beauty Chef,Skincare/Wellness/Beauty Supplements,50.0,16.9 oz/ 500 mL,2969,4.8293,41,Skincare,Wellness,Beauty Supplements,6.9,500,
Gut Primer™ Inner Beauty Support™,The Beauty Chef,Skincare,69.0,7.05 oz/ 200g,445,0.0,0,Skincare,no info,no info,7.05,,
GLOW ADVANCED Inner Beauty Powder Mini,The Beauty Chef,Mini Size/Skincare,18.0,5 x 0.17 oz/ 5 g sachets,3605,4.6316,38,Mini Size,Skincare,no info,,,
SLEEP Inner Beauty Powder,The Beauty Chef,Skincare/Wellness/Beauty Supplements,60.0,3.5 oz/ 100 g,1977,4.5472,53,Skincare,Wellness,Beauty Supplements,3.5,,100
Well Spray Ingestible Probiotic & Inner Beauty Support,The Beauty Chef,Skincare/Wellness/Beauty Supplements,29.0,1 oz/ 30 mL,443,3.5,2,Skincare,Wellness,Beauty Supplements,1,30,
GloPRO® Microneedling Starter Set 8-Piece AM+PM Routine,BeautyBio,Skincare/Value & Gift Sets,179.0,na,4294,5.0,8,Skincare,Value & Gift Sets,no info,,,
Rose Quartz Radiance Set,BeautyBio,Skincare/Value & Gift Sets,88.0,na,1211,5.0,5,Skincare,Value & Gift Sets,no info,,,
GloPRO® Microneedling Facial Regeneration Tool,BeautyBio,Skincare/High Tech Tools/Anti-Aging,199.0,na,15935,4.1042,48,Skincare,High Tech Tools,Anti-Aging,,,
Meet The Microtips,BeautyBio,Skincare/Value & Gift Sets,104.0,na,649,4.3333,3,Skincare,Value & Gift Sets,no info,,,
GloPRO® Microneedling Facial Regeneration Tool Set,BeautyBio,Skincare/Value & Gift Sets,249.0,na,3881,4.6364,11,Skincare,Value & Gift Sets,no info,,,
The Pout Sparkling Rosé Hyaluronic Acid Collagen Plumping Lip Serum,BeautyBio,Skincare/Lip Treatments/Lip Balms & Treatments,35.0,0.5 oz/ 15 mL,5983,3.5143,35,Skincare,Lip Treatments,Lip Balms & Treatments,0.5,15,
The Daily Essentials,BeautyBio,Skincare/Value & Gift Sets,67.0,na,385,5.0,2,Skincare,Value & Gift Sets,no info,,,
GloPRO® BODY MicroTip™ Attachment Head,BeautyBio,Skincare/High Tech Tools/Anti-Aging,45.0,White,5946,4.3,10,Skincare,High Tech Tools,Anti-Aging,,,
GloPRO® Prep Pads Clarifying Skin Cleansing Wipes with Peptides,BeautyBio,Skincare/Cleansers/Face Wipes,35.0,30 pads,1652,4.1667,6,Skincare,Cleansers,Face Wipes,,,
GloPRO® FACE MicroTip™ Attachment Head,BeautyBio,Skincare/High Tech Tools/Anti-Aging,35.0,White,3068,3.4,5,Skincare,High Tech Tools,Anti-Aging,,,
The Beauty Boost R45 The Reversal 3-Phase Retinol Booster System,BeautyBio,Skincare/Treatments/Face Serums,150.0,3 x 0.17 oz/ 15 mL,394,5.0,1,Skincare,Treatments,Face Serums,,,
Pack N’Glo Blush Storage Organizer,BeautyBio,Tools & Brushes/Accessories/Makeup & Travel Cases,30.0,na,1196,4.0,5,Tools & Brushes,Accessories,Makeup & Travel Cases,,,
the original beautyblender® ,beautyblender,Makeup/Brushes & Applicators/Sponges & Applicators,20.0,Original,322757,4.5109,8196,Makeup,Brushes & Applicators,Sponges & Applicators,,,
The Crown Jewels Blender Essentials,beautyblender,Makeup/Brushes & Applicators/Sponges & Applicators,65.0,na,18993,4.2895,38,Makeup,Brushes & Applicators,Sponges & Applicators,,,
Wave Shadeshifter Makeup Sponge,beautyblender,Makeup/Brushes & Applicators/Sponges & Applicators,20.0,na,5533,4.5556,9,Makeup,Brushes & Applicators,Sponges & Applicators,,,
beautyblender® pro,beautyblender,Makeup/Brushes & Applicators/Sponges & Applicators,20.0,one pro beautyblender,145440,4.5896,1981,Makeup,Brushes & Applicators,Sponges & Applicators,,,
Bounce™ Liquid Whip Long Wear Foundation,beautyblender,Makeup/Face/Foundation,40.0, - deep neutral with warm olive undertones,63787,3.9855,1517,Makeup,Face,Foundation,,,
Two.BB.Clean,beautyblender,Makeup/Brushes & Applicators/Sponges & Applicators,45.0,na,83401,4.1914,324,Makeup,Brushes & Applicators,Sponges & Applicators,,,
liquid blendercleanser®,beautyblender,Makeup/Brushes & Applicators/Brush Cleaners,13.0,5 oz/ 148 mL,48568,4.147,871,Makeup,Brushes & Applicators,Brush Cleaners,5,148,
beautyblender® nude,beautyblender,Makeup/Brushes & Applicators/Sponges & Applicators,20.0,na,47105,4.2378,757,Makeup,Brushes & Applicators,Sponges & Applicators,,,
blendercleanser® solid,beautyblender,Makeup/Brushes & Applicators/Brush Cleaners,16.0,1 oz/ 30 mL,83006,4.7002,3392,Makeup,Brushes & Applicators,Brush Cleaners,1,30,
blendercleanser® solid pro,beautyblender,Makeup/Brushes & Applicators/Brush Cleaners,45.0,5.3 oz/ 12 mL,18735,4.7492,311,Makeup,Brushes & Applicators,Brush Cleaners,5.3,12,
Blender Defender beautyblender Protective Case,beautyblender,Makeup/Brushes & Applicators/Sponges & Applicators,12.0,na,20108,4.2206,68,Makeup,Brushes & Applicators,Sponges & Applicators,,,
beautyblender® joy,beautyblender,Makeup/Brushes & Applicators/Sponges & Applicators,20.0,na,8057,4.3429,35,Makeup,Brushes & Applicators,Sponges & Applicators,,,
Pop Goes the Glow Champagne Pop Face & Eye Palette,BECCA,Makeup/Eye/Eye Palettes,28.0,na,8498,4.7143,14,Makeup,Eye,Eye Palettes,,,
Shimmering Skin Perfector® Liquid Highlighter,BECCA,Makeup/Face/Highlighter,21.0,1.7 oz/ 50 mL,101909,4.4129,1269,Makeup,Face,Highlighter,1.7,50,
Shimmering Skin Perfector® Pressed Highlighter,BECCA,Makeup/Face/Highlighter,38.0,0.28 oz/ 8.5 mL,412260,4.6336,5030,Makeup,Face,Highlighter,0.28,8.5,
Under Eye Brightening Corrector,BECCA,Makeup/Face/Concealer,32.0,0.16 oz/ 5 mL,86484,4.1347,1848,Makeup,Face,Concealer,0.16,5,
"Prime, Set & Glow",BECCA,Makeup/Face/Face Sets,15.0,na,8750,4.0455,22,Makeup,Face,Face Sets,,,
Becca Primer Collection,BECCA,Makeup/Face/Face Primer,39.0,1 oz/ 30 mL,0,3.9158,5950,Makeup,Face,Face Primer,1,30,
Shimmering Skin Perfector® Pressed Highlighter Mini,BECCA,Mini Size/Makeup,22.0,0.085 oz/ 2.40 g,101822,4.584,3817,Mini Size,Makeup,no info,0.085,,2.40
Anti-Fatigue Under Eye Primer,BECCA,Makeup/Eye/Eye Primer,32.0,0.13 oz/ 3.7 g,29456,4.004,749,Makeup,Eye,Eye Primer,0.13,,3.7
BECCA x Chrissy Teigen Endless Bronze & Glow,BECCA,Makeup/Cheek/Bronzer,22.8,0.25 oz/ 7 g,9164,3.9868,76,Makeup,Cheek,Bronzer,0.25,,7
Hydra-Mist Set & Refresh Powder,BECCA,Makeup/Face/Setting Spray & Powder,39.0,0.35 oz/ 10 g,46433,4.2546,1626,Makeup,Face,Setting Spray & Powder,0.35,,10
Ultimate Coverage 24 Hour Foundation,BECCA,Makeup/Face/Foundation,44.0,1.01 oz/ 30 mL,75303,3.9136,2083,Makeup,Face,Foundation,1.01,30,
Backlight Priming Filter Face Primer,BECCA,Makeup/Face/Face Primer,21.0,1 oz/ 30 mL,75232,4.2373,1382,Makeup,Face,Face Primer,1,30,
Moisture Miracle Set,belif,Skincare/Value & Gift Sets,38.0,na,16649,4.7381,42,Skincare,Value & Gift Sets,no info,,,
The True Cream Aqua Bomb,belif,Skincare/Moisturizers/Moisturizers,22.0,1.68 oz/ 50 mL,169167,4.4734,3568,Skincare,Moisturizers,Moisturizers,1.68,50,
Ho-Ho-Holiday Kit,belif,Skincare/Value & Gift Sets,23.0,na,14051,4.8667,15,Skincare,Value & Gift Sets,no info,,,
The True Cream Moisturizing Bomb,belif,Skincare/Moisturizers/Moisturizers,22.0,1.68 oz/ 50 mL,85913,4.5542,2059,Skincare,Moisturizers,Moisturizers,1.68,50,
Moisturizing Eye Bomb,belif,Skincare/Eye Care/Eye Creams & Treatments,48.0,na,58117,4.5126,1385,Skincare,Eye Care,Eye Creams & Treatments,,,
Peat Miracle Revital Cream,belif,Skincare/Moisturizers/Moisturizers,58.0,1.68 oz/ 50 mL,14150,4.6667,72,Skincare,Moisturizers,Moisturizers,1.68,50,
Aqua Bomb Sleeping Mask,belif,Skincare/Moisturizers/Night Creams,34.0,2.53 oz/ 75 mL,28961,4.6149,818,Skincare,Moisturizers,Night Creams,2.53,75,
Hungarian Water Essence,belif,Skincare/Moisturizers/Mists & Essences,42.0,2.53 oz/ 75 mL,23557,4.2935,368,Skincare,Moisturizers,Mists & Essences,2.53,75,
Peat Miracle Revital Eye Cream,belif,Skincare/Eye Care/Eye Creams & Treatments,58.0,0.84 oz/ 25 mL,14023,4.2571,140,Skincare,Eye Care,Eye Creams & Treatments,0.84,25,
The True Cream Aqua Bomb Deco,belif,Skincare/Moisturizers/Moisturizers,22.0,0.84 oz/ 25 mL,0,4.7143,14,Skincare,Moisturizers,Moisturizers,0.84,25,
Aqua Bomb Jelly Cleanser,belif,Skincare/Cleansers/Face Wash & Cleansers,28.0,5.41 oz/ 160 mL,5547,4.3384,529,Skincare,Cleansers,Face Wash & Cleansers,5.41,160,
The True Cream Moisturizing Bomb Deco,belif,Skincare/Moisturizers/Moisturizers,22.0,0.84 oz/ 25 mL,0,5.0,2,Skincare,Moisturizers,Moisturizers,0.84,25,
I Brake for Beauty! Holiday Value Set,Benefit Cosmetics,Makeup/Face/Face Sets,30.0,na,7192,5.0,8,Makeup,Face,Face Sets,,,
Gimme Brow+ Volumizing Eyebrow Gel,Benefit Cosmetics,Makeup/Eye/Eyebrow,14.0,0.1 oz/ 3 g,165343,4.4047,4557,Makeup,Eye,Eyebrow,0.1,,3
They’re Real! Lengthening & Volumizing Mascara,Benefit Cosmetics,Makeup/Eye/Mascara,25.0,0.3 oz/ 8.5 g,283813,4.1401,15226,Makeup,Eye,Mascara,0.3,,8.5
"Precisely, My Brow Pencil Ultra Fine Shape & Define",Benefit Cosmetics,Makeup/Eye/Eyebrow,14.0,0.002 oz/ 0.08 g,128670,4.5688,4501,Makeup,Eye,Eyebrow,0.002,,0.08
Hoola Matte Bronzer,Benefit Cosmetics,Makeup/Cheek/Bronzer,30.0,0.28 oz/ 8 g,250088,4.506,2935,Makeup,Cheek,Bronzer,0.28,,8
The POREfessional Face Primer ,Benefit Cosmetics,Makeup/Face/Face Primer,13.0,Standard Size - 0.75 oz/ 21 g,300154,4.0647,7245,Makeup,Face,Face Primer,0.75,,21
Roller Lash Curling & Lifting Mascara ,Benefit Cosmetics,Makeup/Eye/Mascara,13.0,0.30 oz / 8.5 g,167403,4.1567,5540,Makeup,Eye,Mascara,0.30,,8.5
BADgal BANG! Volumizing Mascara,Benefit Cosmetics,Makeup/Eye/Mascara,25.0,Intense Pitch Black – 0.30 oz/ 8.5 g,50033,3.7586,4420,Makeup,Eye,Mascara,0.30,,8.5
Goof Proof Brow Pencil Easy Shape & Fill,Benefit Cosmetics,Makeup/Eye/Eyebrow,24.0,0.01 oz/ 0.34 g,96928,4.3118,1411,Makeup,Eye,Eyebrow,0.01,,0.34
The Cheekleaders Cheek Palette,Benefit Cosmetics,Makeup/Cheek/Cheek Palettes,60.0,Pink,24959,4.6542,107,Makeup,Cheek,Cheek Palettes,,,
Gimme The Goods! Customizable Set,Benefit Cosmetics,Makeup/Face/Face Sets,29.0,na,10676,4.6,20,Makeup,Face,Face Sets,,,
Great Brow Basics Pencil & Gel Set,Benefit Cosmetics,Makeup/Value & Gift Sets,36.0, - light,22829,4.0769,65,Makeup,Value & Gift Sets,no info,,,
Péng Lái,BERDOUES,Fragrance/Women/Perfume,88.0,3.38 oz/ 100 mL,1633,4.8148,27,Fragrance,Women,Perfume,3.38,100,
Péng Lái Travel Spray,BERDOUES,Fragrance/Women/Perfume,25.0,0.34 oz/ 10 mL,1180,4.7778,9,Fragrance,Women,Perfume,0.34,10,
Berdoues Grands Crus Discovery Set,BERDOUES,Fragrance/Value & Gift Sets/Perfume Gift Sets,22.0,8 x 0.07oz/ 2 mL,1670,4.5,28,Fragrance,Value & Gift Sets,Perfume Gift Sets,,,
Assam Of India,BERDOUES,Fragrance/Women/Perfume,88.0,3.4 oz/ 100 mL,2593,4.5,30,Fragrance,Women,Perfume,3.4,100,
Hoja de Cuba,BERDOUES,Fragrance/Women/Perfume,88.0,3.4 oz/ 100 mL,579,4.6667,3,Fragrance,Women,Perfume,3.4,100,
Travel Spray Set,BERDOUES,Fragrance/Value & Gift Sets/Perfume Gift Sets,49.0,3 x 0.34 oz/ 10 mL,1123,4.6,5,Fragrance,Value & Gift Sets,Perfume Gift Sets,,,
Azur Riviera,BERDOUES,Fragrance/Women/Perfume,25.0,3.4oz/100mL,399,4.6,10,Fragrance,Women,Perfume,,,
Oud Al Sahraa,BERDOUES,Fragrance/Women/Perfume,88.0,3.4 oz/ 100 mL,992,4.125,8,Fragrance,Women,Perfume,3.4,100,
Assam Of India Travel Spray,BERDOUES,Fragrance/Women/Perfume,25.0,0.34 oz/ 10 mL,750,5.0,6,Fragrance,Women,Perfume,0.34,10,
Selva Do Brazil,BERDOUES,Fragrance/Women/Perfume,88.0,3.4 oz/ 100 mL,803,4.4,5,Fragrance,Women,Perfume,3.4,100,
Vânira Moorea,BERDOUES,Fragrance/Women/Perfume,88.0,3.4 oz/ 100 mL,1005,3.6,5,Fragrance,Women,Perfume,3.4,100,
Azur Riviera Travel Spray,BERDOUES,Fragrance/Women/Rollerballs & Travel Size,25.0,0.34oz/10mL,419,3.8,10,Fragrance,Women,Rollerballs & Travel Size,,,
7 Dwarfs Mini Lipstick Set,Bésame Cosmetics,Makeup/Lip/Lip Sets,35.0,7 x 0.05 oz/ 1.45 g,7057,2.6176,34,Makeup,Lip,Lip Sets,,,
Boudoir Short Hair Contour Brush,Bésame Cosmetics,Makeup/Brushes & Applicators/Face Brushes,48.0,5.25” L x 1” W x 1.25” D,6335,4.6333,30,Makeup,Brushes & Applicators,Face Brushes,,,
Hair Redemption Butter Masque,Better Not Younger,Hair/Hair Styling & Treatments/Hair Masks,35.0,6.8 oz/ 200 mL,605,5.0,24,Hair,Hair Styling & Treatments,Hair Masks,6.8,200,
Lift Me Up Hair Thickener,Better Not Younger,Hair/Hair Styling & Treatments/Hair Styling Products,34.0,6 oz/ 180 mL,359,5.0,4,Hair,Hair Styling & Treatments,Hair Styling Products,6,180,
Volume & Restore Kit,Better Not Younger,Hair/Value & Gift Sets,45.0,na,133,5.0,2,Hair,Value & Gift Sets,no info,,,
Wake Up Call Volumizing Shampoo,Better Not Younger,Hair/Shampoo & Conditioner/Shampoo,27.0,8.4 oz/ 250 mL,306,5.0,4,Hair,Shampoo & Conditioner,Shampoo,8.4,250,
Second Chance Repairing Shampoo,Better Not Younger,Hair/Shampoo & Conditioner/Shampoo,27.0,8.4 oz/ 250 mL,214,5.0,7,Hair,Shampoo & Conditioner,Shampoo,8.4,250,
Second Chance Repairing Conditioner,Better Not Younger,Hair/Shampoo & Conditioner/Conditioner,27.0,8.4 oz/ 250 mL,139,5.0,3,Hair,Shampoo & Conditioner,Conditioner,8.4,250,
Scalp Detox & Hair Volumizing Kit,Better Not Younger,Hair/Value & Gift Sets,44.0,na,174,5.0,3,Hair,Value & Gift Sets,no info,,,
Wake Up Call Volumizing Conditioner,Better Not Younger,Hair/Shampoo & Conditioner/Conditioner,27.0,8.4 oz/ 250 mL,157,5.0,3,Hair,Shampoo & Conditioner,Conditioner,8.4,250,
Silver Lining Purple Butter Masque,Better Not Younger,Hair/Hair Styling & Treatments/Hair Masks,35.0,6.8 oz/ 200 mL,114,3.5,4,Hair,Hair Styling & Treatments,Hair Masks,6.8,200,
New Dawn Activated Charcoal Scalp Cleanser,Better Not Younger,Hair/Hair Styling & Treatments/Scalp & Hair Treatments,34.0,5 oz/ 150 mL,314,4.8333,6,Hair,Hair Styling & Treatments,Scalp & Hair Treatments,5,150,
Power Within Skin & Scalp Collagen Gummies,Better Not Younger,Bath & Body/Beauty Supplements,25.0,60 gummies,146,4.0,1,Bath & Body,Beauty Supplements,no info,,,60
Significant Other Hair Fortifying Vitamin Gummies,Better Not Younger,Bath & Body/Beauty Supplements,25.0,60 gummies,220,4.6667,3,Bath & Body,Beauty Supplements,no info,,,60
"Long Barrel Styler Pro Curling Iron 1""",Bio Ionic,Hair/Hair Tools/Curling Irons,140.0,na,5874,4.6809,47,Hair,Hair Tools,Curling Irons,,,
"10X Pro Styling Iron 1""",Bio Ionic,Hair/Hair Tools/Hair Straighteners & Flat Irons,230.0,na,10727,4.3481,158,Hair,Hair Tools,Hair Straighteners & Flat Irons,,,
10X Ultralight Speed Dryer,Bio Ionic,Hair/Hair Tools/Hair Dryers,295.0,na,6209,4.4841,126,Hair,Hair Tools,Hair Dryers,,,
"Eternity Wand Pro Styling Wand 1""",Bio Ionic,Hair/Value & Gift Sets,120.0,"1"" wand",5146,4.6486,37,Hair,Value & Gift Sets,no info,,,
"GrapheneMX™ Curling Iron 1.25""",Bio Ionic,Hair/Hair Tools/Curling Irons,169.0,na,694,4.0,4,Hair,Hair Tools,Curling Irons,,,
"ONEPASS® 1"" Straightening Iron",Bio Ionic,Hair/Hair Tools/Hair Straighteners & Flat Irons,199.0,na,3837,4.1282,78,Hair,Hair Tools,Hair Straighteners & Flat Irons,,,
"Curl Expert Pro Curling Iron 1""",Bio Ionic,Hair/Hair Tools/Curling Irons,130.0,na,2764,4.4286,21,Hair,Hair Tools,Curling Irons,,,
"GrapheneMX™ Styling Iron 1""",Bio Ionic,Hair/Hair Tools/Hair Straighteners & Flat Irons,269.0,na,496,4.0,3,Hair,Hair Tools,Hair Straighteners & Flat Irons,,,
GrapheneMX™ Boar Styling Brush,Bio Ionic,Hair/Hair Tools/Hair Brushes & Combs,42.0,Large 31MM,1295,3.8462,13,Hair,Hair Tools,Hair Brushes & Combs,,,
Power Diva Styling Essentials Kit,Bio Ionic,Hair/Hair Tools/Hair Dryers,250.0,na,1332,4.3333,3,Hair,Hair Tools,Hair Dryers,,,
GrapheneMX™ Paddle Brush,Bio Ionic,Hair/Hair Tools/Hair Brushes & Combs,28.0,na,671,4.875,8,Hair,Hair Tools,Hair Brushes & Combs,,,
Power Diva Pro Style Dryer,Bio Ionic,Hair/Hair Tools/Hair Dryers,150.0,na,2261,4.0,19,Hair,Hair Tools,Hair Dryers,,,
Squalane + Marine Algae Eye Cream,Biossance,Skincare/Eye Care/Eye Creams & Treatments,54.0,0.5 oz/ 15 mL,21446,4.4481,424,Skincare,Eye Care,Eye Creams & Treatments,0.5,15,
Top Shelfies Kit,Biossance,Skincare/Value & Gift Sets,58.0,na,12750,4.4643,28,Skincare,Value & Gift Sets,no info,,,
Squalane + Vitamin C Rose Oil,Biossance,Skincare/Moisturizers/Face Oils,72.0,1 oz/ 30 mL,50234,4.355,569,Skincare,Moisturizers,Face Oils,1,30,
Squalane + Peptide Eye Gel,Biossance,Skincare/Eye Care/Eye Creams & Treatments,54.0,0.5 oz/ 15 mL,38280,3.8192,437,Skincare,Eye Care,Eye Creams & Treatments,0.5,15,
Squalane + Omega Repair Cream,Biossance,Skincare/Moisturizers/Moisturizers,58.0,1.69 oz/ 50 mL,14739,4.4062,384,Skincare,Moisturizers,Moisturizers,1.69,50,
